Designator,Mid X,Mid Y,Rotation,Layer
D1,134.0,-89.19,90.0,top
D2,122.0,-85.19,90.0,top
J1,124.0,-69.19,180.0,top
Q1,124.0,-77.19,180.0,top
Q2,130.0,-93.19,90.0,top
Q3,130.0,-87.19,90.0,top
Q4,124.0,-93.44,0.0,top
Q5,118.06,-87.09,90.0,top
Q6,118.0,-93.19,90.0,top
R1,132.0,-82.19,180.0,top
R2,125.0,-85.19,270.0,top
R3,115.0,-82.19,0.0,top
R4,119.0,-106.19,180.0,top
R5,129.0,-106.19,180.0,top
R6,113.0,-89.19,270.0,top
SW1,119.0,-100.19,180.0,top
SW2,129.0,-100.19,180.0,top
