Designator,Mid X,Mid Y,Rotation,Layer
D1,131.95,-94.29,270.0,top
J1,131.95,-82.29,90.0,top
J2,131.91,-105.29,90.0,top
Q1,131.95,-87.29,0.0,top
Q2,126.45,-96.43,180.0,top
Q3,137.45,-96.43,180.0,top
R1,127.45,-89.29,270.0,top
R2,136.45,-89.29,90.0,top
R3,126.64,-101.29,180.0,top
R4,137.26,-101.29,0.0,top
